"step","x_pos","y_pos","agent","status"
1,1,0.575505818240345,"one","safe"
2,0.980612244897959,0.568122212512523,"one","safe"
3,0.961224489795918,0.560738606784702,"one","safe"
4,0.941836734693878,0.55335500105688,"one","safe"
5,0.922448979591837,0.545971395329059,"one","safe"
6,0.903061224489796,0.538587789601238,"one","safe"
7,0.883673469387755,0.531204183873416,"one","safe"
8,0.864285714285714,0.523820578145595,"one","safe"
9,0.844897959183673,0.516436972417774,"one","safe"
10,0.825510204081633,0.509053366689952,"one","safe"
11,0.806122448979592,0.501669760962131,"one","safe"
12,0.786734693877551,0.49428615523431,"one","safe"
13,0.76734693877551,0.486902549506488,"one","safe"
14,0.747959183673469,0.479518943778667,"one","safe"
15,0.728571428571429,0.472135338050846,"one","safe"
16,0.709183673469388,0.464751732323024,"one","safe"
17,0.689795918367347,0.457368126595203,"one","safe"
18,0.670408163265306,0.449984520867381,"one","safe"
19,0.651020408163265,0.44260091513956,"one","safe"
20,0.631632653061225,0.435217309411739,"one","safe"
21,0.612244897959184,0.427833703683917,"one","safe"
22,0.592857142857143,0.420450097956096,"one","safe"
23,0.573469387755102,0.413066492228275,"one","safe"
24,0.554081632653061,0.405682886500453,"one","safe"
25,0.53469387755102,0.398299280772632,"one","safe"
26,0.51530612244898,0.390915675044811,"one","safe"
27,0.495918367346939,0.383532069316989,"one","safe"
28,0.476530612244898,0.376148463589168,"one","safe"
29,0.457142857142857,0.368764857861346,"one","safe"
30,0.437755102040816,0.361381252133525,"one","safe"
31,0.418367346938776,0.353997646405704,"one","safe"
32,0.398979591836735,0.346614040677882,"one","safe"
33,0.379591836734694,0.339230434950061,"one","safe"
34,0.360204081632653,0.33184682922224,"one","safe"
35,0.340816326530612,0.324463223494418,"one","safe"
36,0.321428571428571,0.317079617766597,"one","safe"
37,0.302040816326531,0.309696012038776,"one","safe"
38,0.28265306122449,0.302312406310954,"one","safe"
39,0.263265306122449,0.294928800583133,"one","safe"
40,0.243877551020408,0.287545194855311,"one","safe"
41,0.224489795918367,0.28016158912749,"one","safe"
42,0.205102040816327,0.272777983399669,"one","safe"
43,0.185714285714286,0.265394377671847,"one","safe"
44,0.166326530612245,0.258010771944026,"one","safe"
45,0.146938775510204,0.250627166216205,"one","safe"
46,0.127551020408163,0.243243560488383,"one","safe"
47,0.108163265306122,0.235859954760562,"one","safe"
48,0.0887755102040816,0.228476349032741,"one","safe"
49,0.0693877551020408,0.221092743304919,"one","safe"
50,0.05,0.213709137577098,"one","safe"
1,0.695605073822662,0.795838254038244,"two","random"
2,0.715605073822662,0.815838254038245,"two","random"
3,0.695605073822662,0.835838254038245,"two","random"
4,0.675605073822662,0.815838254038245,"two","random"
5,0.655605073822662,0.835838254038245,"two","random"
6,0.675605073822662,0.855838254038245,"two","random"
7,0.695605073822662,0.875838254038245,"two","random"
8,0.715605073822662,0.895838254038245,"two","random"
9,0.735605073822662,0.875838254038245,"two","random"
10,0.715605073822662,0.855838254038245,"two","random"
11,0.735605073822662,0.835838254038245,"two","random"
12,0.715605073822662,0.815838254038245,"two","random"
13,0.735605073822662,0.835838254038245,"two","random"
14,0.755605073822662,0.855838254038245,"two","random"
15,0.735605073822662,0.835838254038245,"two","random"
16,0.715605073822662,0.855838254038245,"two","random"
17,0.735605073822662,0.835838254038245,"two","random"
18,0.715605073822662,0.855838254038245,"two","random"
19,0.735605073822662,0.875838254038245,"two","random"
20,0.715605073822662,0.895838254038245,"two","random"
21,0.735605073822662,0.875838254038245,"two","random"
22,0.715605073822662,0.895838254038245,"two","random"
23,0.695605073822662,0.875838254038245,"two","random"
24,0.715605073822662,0.855838254038245,"two","random"
25,0.695605073822662,0.835838254038245,"two","random"
26,0.715605073822662,0.855838254038245,"two","random"
27,0.695605073822662,0.835838254038245,"two","random"
28,0.675605073822662,0.855838254038245,"two","random"
29,0.695605073822662,0.835838254038245,"two","random"
30,0.715605073822662,0.815838254038245,"two","random"
31,0.735605073822662,0.835838254038245,"two","random"
32,0.715605073822662,0.815838254038245,"two","random"
33,0.735605073822662,0.835838254038245,"two","random"
34,0.755605073822662,0.855838254038245,"two","random"
35,0.735605073822662,0.875838254038245,"two","random"
36,0.715605073822662,0.855838254038245,"two","random"
37,0.735605073822662,0.835838254038245,"two","random"
38,0.755605073822662,0.855838254038245,"two","random"
39,0.775605073822662,0.875838254038245,"two","random"
40,0.795605073822662,0.895838254038245,"two","random"
41,0.815605073822662,0.915838254038245,"two","random"
42,0.795605073822662,0.895838254038245,"two","random"
43,0.775605073822662,0.875838254038245,"two","random"
44,0.755605073822662,0.895838254038245,"two","random"
45,0.735605073822662,0.875838254038245,"two","random"
46,0.715605073822662,0.895838254038245,"two","random"
47,0.695605073822662,0.875838254038245,"two","random"
48,0.675605073822662,0.855838254038245,"two","random"
49,0.695605073822662,0.835838254038245,"two","random"
50,0.675605073822662,0.815838254038245,"two","random"
